datetime,lat,lon,p,t,s,o2_t,fchl,fdom,par,tilt,tilt_std,bbp,sigma,poc,o2_c,chla_adj,cphyto
2019-10-24 07:14:31,56.4541,-33.5873,216.0,6.539,34.922,-0.00366104004029,0.03382,1.91595,0.00395589845153,1.6,0.09,0.000410159198609,27.4260871291,0.128659133133,10.6383931767,0.00638793103448,7.37706152637
2019-10-24 07:14:31,56.4541,-33.5873,218.0,6.528,34.922,-0.00366104004194,0.02848,1.9039,0.00441911841073,1.6,0.05,0.000415145043611,27.4275791178,0.305267734787,10.6301443323,0.00408620689655,7.45956421533
2019-10-24 07:14:31,56.4541,-33.5873,220.0,6.531,34.925,-0.00366104004136,0.02848,1.9039,0.00349267849233,1.7,0.09,0.000430160204885,27.4295722873,0.837134777432,10.6304103045,0.00408620689655,7.70802584618
2019-10-24 07:14:31,56.4541,-33.5873,222.0,6.565,34.934,-0.00366104003529,0.02848,1.9039,0.00441911841073,1.7,0.08,0.000417683285529,27.4321614184,0.395177340024,10.6394581017,0.00408620689655,7.50156547759
2019-10-24 07:14:31,56.4541,-33.5873,224.0,6.591,34.943,-0.00366104003202,0.0267,1.89185,0.00441911841073,1.7,0.04,0.000412700577163,27.435808663,0.218679844253,10.6349330516,0.00331896551724,7.41911469173
2019-10-24 07:14:31,56.4541,-33.5873,226.0,6.599,34.947,-0.00366104003083,0.02848,1.91595,0.00395589845153,1.7,0.06,0.000437733954259,27.4379181965,1.10541212777,10.6367960285,0.00408620689655,7.83335158108
2019-10-24 07:14:31,56.4541,-33.5873,228.0,6.599,34.948,-0.0036610400312,0.0267,1.9039,0.00395589845153,1.6,0.08,0.000577896735415,27.4387331591,6.07025816186,10.6304103045,0.00331896551724,10.1526788633
2019-10-24 07:14:31,56.4541,-33.5873,230.0,6.601,34.949,-0.00366104003101,0.03204,1.9039,0.00488233836992,1.7,0.04,0.000440235188367,27.4392799843,1.19401084234,10.6351326376,0.00562068965517,7.87474046091
2019-10-24 07:14:31,56.4541,-33.5873,232.0,6.602,34.949,-0.0036610400312,0.03026,1.91595,0.00349267849233,1.7,0.06,0.000437734050835,27.4391719819,1.10541554867,10.639990612,0.00485344827586,7.83335317915
2019-10-24 07:14:31,56.4541,-33.5873,234.0,6.601,34.948,-0.00366104003194,0.02848,1.91595,0.00488233836992,1.7,0.07,0.000415208319619,27.4385432567,0.307509097559,10.6562475142,0.00408620689655,7.46061126771
