datetime,lat,lon,p,t,s,o2_t,fchl,fdom,par,tilt,tilt_std,sigma,bbp,o2_c,chla_adj,poc,cphyto
2020-03-14 07:03:48,55.9914,-37.6026,132.0,4.423,34.816,-0.00366104040517,0.37558,1.81955,0.00441911841073,1.7,0.06,27.5980277719,0.000508957281897,11.087784637,0.153698275862,3.62828483935,9.01191129259
2020-03-14 07:03:48,55.9914,-37.6026,134.0,4.424,34.816,-0.00366104040503,0.36846,1.8075,0.00488233836992,1.7,0.04,27.5979390715,0.000476420935539,11.0848469834,0.150629310345,2.47578237867,8.47351989403
2020-03-14 07:03:48,55.9914,-37.6026,136.0,4.427,34.816,-0.00366104040445,0.37024,1.81955,0.00488233836992,1.7,0.05,27.5976321294,0.000493947808245,11.087784637,0.151396551724,3.09661926366,8.76354377701
2020-03-14 07:03:48,55.9914,-37.6026,138.0,4.425,34.816,-0.00366104040494,0.38982,1.8316,0.00488233836992,1.7,0.06,27.5978707879,0.000496446636069,11.0888340278,0.159836206897,3.18513274284,8.80489283914
2020-03-14 07:03:48,55.9914,-37.6026,140.0,4.426,34.816,-0.00366104040472,0.37914,1.8316,0.00488233836992,1.7,0.04,27.5977821006,0.00048143097181,11.0933827799,0.155232758621,2.65324788346,8.5564228852
2020-03-14 07:03:48,55.9914,-37.6026,142.0,4.431,34.817,-0.00366104040398,0.3916,1.8316,0.00488233836992,1.7,0.05,27.598051188,0.000478935597368,11.0926828246,0.160603448276,2.56485672996,8.5151309675
2020-03-14 07:03:48,55.9914,-37.6026,144.0,4.428,34.816,-0.0036610404046,0.3916,1.8075,0.00488233836992,1.7,0.07,27.5976047307,0.000478932143749,11.0902334029,0.160603448276,2.56473439589,8.51507381915
2020-03-14 07:03:48,55.9914,-37.6026,146.0,4.424,34.816,-0.00366104040512,0.37914,1.8316,0.00441911841073,1.7,0.04,27.5980615993,0.000478923890159,11.0863856366,0.155232758621,2.5644420372,8.51493724382
2020-03-14 07:03:48,55.9914,-37.6026,148.0,4.424,34.816,-0.00366104040522,0.3916,1.8316,0.00441911841073,1.7,0.04,27.598082043,0.000471415026301,11.087784637,0.160603448276,2.29846306162,8.39068519445
2020-03-14 07:03:48,55.9914,-37.6026,150.0,4.423,34.815,-0.00366104040529,0.38626,1.8316,0.00441911841073,1.7,0.07,27.5974171777,0.000483930471276,11.0888340278,0.158301724138,2.74178515354,8.59778306124
