Cruise,Subregion,Season,Station,Date,datetime,decimaldate,Latitude,Longitude,degree_bin,CampCN,Z_MLD,Z_XML,Target_Z,PhytoC,sd_PhytoC
AT38,Subpolar,Early Autumn,6,9/13/17,2017-09-13T18:00:00Z,2017.700685,53.264,-39.531,53,101,33.72,28.5,50,7.05,
AT38,Subpolar,Early Autumn,6,9/13/17,2017-09-13T18:00:00Z,2017.700685,53.264,-39.531,53,101,33.72,28.5,75,0.63,
AT38,Subpolar,Early Autumn,6,9/13/17,2017-09-13T18:00:00Z,2017.700685,53.264,-39.531,53,101,33.72,28.5,100,0.41,
AT38,Subpolar,Early Autumn,6,9/13/17,2017-09-13T18:00:00Z,2017.700685,53.264,-39.531,53,101,33.72,28.5,150,,
AT38,Subpolar,Early Autumn,6,9/13/17,2017-09-13T18:00:00Z,2017.700685,53.264,-39.531,53,101,33.72,28.5,200,,
AT38,Subpolar,Early Autumn,6,9/13/17,2017-09-13T18:00:00Z,2017.700685,53.264,-39.531,53,101,33.72,28.5,230.5,,
AT38,Subpolar,Early Autumn,6,9/13/17,2017-09-13T18:00:00Z,2017.700685,53.264,-39.531,53,101,33.72,28.5,300,,
AT38,Subpolar,Early Autumn,6,9/13/17,2017-09-13T18:00:00Z,2017.700685,53.264,-39.531,53,101,33.72,28.5,400,,
AT38,Subpolar,Early Autumn,6,9/13/17,2017-09-13T18:00:00Z,2017.700685,53.264,-39.531,53,101,33.72,28.5,500,,
AT38,Subpolar,Early Autumn,6,9/13/17,2017-09-13T18:00:00Z,2017.700685,53.264,-39.531,53,101,33.72,28.5,750,,
AT38,Subpolar,Early Autumn,6,9/13/17,2017-09-13T18:00:00Z,2017.700685,53.264,-39.531,53,101,33.72,28.5,1000,,
AT38,Subpolar,Early Autumn,6,9/13/17,2017-09-13T18:00:00Z,2017.700685,53.264,-39.531,53,101,33.72,28.5,1250,,
AT38,Subpolar,Early Autumn,6,9/13/17,2017-09-13T18:00:00Z,2017.700685,53.264,-39.531,53,101,33.72,28.5,1500,,
AT38,Subpolar,Early Autumn,6,9/14/17,2017-09-14T07:30:00Z,2017.702226,53.329,-39.512,53,104,34.71,22.5,0,,
AT38,Subpolar,Early Autumn,6,9/14/17,2017-09-14T07:30:00Z,2017.702226,53.329,-39.512,53,104,34.71,22.5,5,81.48,
AT38,Subpolar,Early Autumn,6,9/14/17,2017-09-14T07:30:00Z,2017.702226,53.329,-39.512,53,104,34.71,22.5,10,75.32,
AT38,Subpolar,Early Autumn,6,9/14/17,2017-09-14T07:30:00Z,2017.702226,53.329,-39.512,53,104,34.71,22.5,25,75.19,
AT38,Subpolar,Early Autumn,6,9/14/17,2017-09-14T07:30:00Z,2017.702226,53.329,-39.512,53,104,34.71,22.5,34.71,,
AT38,Subpolar,Early Autumn,6,9/14/17,2017-09-14T07:30:00Z,2017.702226,53.329,-39.512,53,104,34.71,22.5,50,7.21,
AT38,Subpolar,Early Autumn,6,9/14/17,2017-09-14T07:30:00Z,2017.702226,53.329,-39.512,53,104,34.71,22.5,75,0.59,
AT38,Subpolar,Early Autumn,6,9/14/17,2017-09-14T07:30:00Z,2017.702226,53.329,-39.512,53,104,34.71,22.5,100,0.28,
AT38,Subpolar,Early Autumn,6,9/14/17,2017-09-14T07:30:00Z,2017.702226,53.329,-39.512,53,104,34.71,22.5,150,,
AT38,Subpolar,Early Autumn,6,9/14/17,2017-09-14T07:30:00Z,2017.702226,53.329,-39.512,53,104,34.71,22.5,200,,
AT38,Subpolar,Early Autumn,6,9/14/17,2017-09-14T07:30:00Z,2017.702226,53.329,-39.512,53,104,34.71,22.5,230.5,,
AT38,Subpolar,Early Autumn,6,9/14/17,2017-09-14T07:30:00Z,2017.702226,53.329,-39.512,53,104,34.71,22.5,300,,
AT38,Subpolar,Early Autumn,6,9/14/17,2017-09-14T07:30:00Z,2017.702226,53.329,-39.512,53,104,34.71,22.5,400,,
AT38,Subpolar,Early Autumn,6,9/14/17,2017-09-14T07:30:00Z,2017.702226,53.329,-39.512,53,104,34.71,22.5,500,,
AT38,Subpolar,Early Autumn,6,9/14/17,2017-09-14T07:30:00Z,2017.702226,53.329,-39.512,53,104,34.71,22.5,750,,
AT38,Subpolar,Early Autumn,6,9/14/17,2017-09-14T07:30:00Z,2017.702226,53.329,-39.512,53,104,34.71,22.5,1000,,
AT38,Subpolar,Early Autumn,6,9/14/17,2017-09-14T07:30:00Z,2017.702226,53.329,-39.512,53,104,34.71,22.5,1250,,
AT38,Subpolar,Early Autumn,6,9/14/17,2017-09-14T07:30:00Z,2017.702226,53.329,-39.512,53,104,34.71,22.5,1500,,
AT38,Subpolar,Early Autumn,6,9/14/17,2017-09-14T15:33:00Z,2017.703145,53.36,-39.506,53,105,34.71,21.5,0,,
AT38,Subpolar,Early Autumn,6,9/14/17,2017-09-14T15:33:00Z,2017.703145,53.36,-39.506,53,105,34.71,21.5,5,94.2,
AT38,Subpolar,Early Autumn,6,9/14/17,2017-09-14T15:33:00Z,2017.703145,53.36,-39.506,53,105,34.71,21.5,10,93.86,
AT38,Subpolar,Early Autumn,6,9/14/17,2017-09-14T15:33:00Z,2017.703145,53.36,-39.506,53,105,34.71,21.5,25,91.21,
AT38,Subpolar,Early Autumn,6,9/14/17,2017-09-14T15:33:00Z,2017.703145,53.36,-39.506,53,105,34.71,21.5,34.71,,
AT38,Subpolar,Early Autumn,6,9/14/17,2017-09-14T15:33:00Z,2017.703145,53.36,-39.506,53,105,34.71,21.5,50,6.84,
AT38,Subpolar,Early Autumn,6,9/14/17,2017-09-14T15:33:00Z,2017.703145,53.36,-39.506,53,105,34.71,21.5,75,0.42,
AT38,Subpolar,Early Autumn,6,9/14/17,2017-09-14T15:33:00Z,2017.703145,53.36,-39.506,53,105,34.71,21.5,100,0.14,
AT38,Subpolar,Early Autumn,6,9/14/17,2017-09-14T15:33:00Z,2017.703145,53.36,-39.506,53,105,34.71,21.5,150,,
AT38,Subpolar,Early Autumn,6,9/14/17,2017-09-14T15:33:00Z,2017.703145,53.36,-39.506,53,105,34.71,21.5,200,,
AT38,Subpolar,Early Autumn,6,9/14/17,2017-09-14T15:33:00Z,2017.703145,53.36,-39.506,53,105,34.71,21.5,230.5,,
AT38,Subpolar,Early Autumn,6,9/14/17,2017-09-14T15:33:00Z,2017.703145,53.36,-39.506,53,105,34.71,21.5,300,,
AT38,Subpolar,Early Autumn,6,9/14/17,2017-09-14T15:33:00Z,2017.703145,53.36,-39.506,53,105,34.71,21.5,400,,
AT38,Subpolar,Early Autumn,6,9/14/17,2017-09-14T15:33:00Z,2017.703145,53.36,-39.506,53,105,34.71,21.5,500,,
AT38,Subpolar,Early Autumn,6,9/14/17,2017-09-14T15:33:00Z,2017.703145,53.36,-39.506,53,105,34.71,21.5,750,,
AT38,Subpolar,Early Autumn,6,9/14/17,2017-09-14T15:33:00Z,2017.703145,53.36,-39.506,53,105,34.71,21.5,1000,,
AT38,Subpolar,Early Autumn,6,9/14/17,2017-09-14T15:33:00Z,2017.703145,53.36,-39.506,53,105,34.71,21.5,1250,,
AT38,Subpolar,Early Autumn,6,9/14/17,2017-09-14T15:33:00Z,2017.703145,53.36,-39.506,53,105,34.71,21.5,1500,,
AT38,Subpolar,Early Autumn,6,9/14/17,2017-09-14T15:33:00Z,2017.703145,53.36,-39.506,53,105,34.71,21.5,1800,,
AT38,Subpolar,Early Autumn,6,9/14/17,2017-09-14T15:33:00Z,2017.703145,53.36,-39.506,53,105,34.71,21.5,2030,,
AT38,Subpolar,Early Autumn,6,9/14/17,2017-09-14T15:33:00Z,2017.703145,53.36,-39.506,53,105,34.71,21.5,2330,,
AT38,Subpolar,Early Autumn,6,9/14/17,2017-09-14T15:33:00Z,2017.703145,53.36,-39.506,53,105,34.71,21.5,2640,,
AT38,Subpolar,Early Autumn,6,9/14/17,2017-09-14T15:33:00Z,2017.703145,53.36,-39.506,53,105,34.71,21.5,3050,,
AT38,Subpolar,Early Autumn,6,9/15/17,2017-09-15T15:20:00Z,2017.70586,53.401,-39.486,53,107,36.7,5.5,0,,
AT38,Subpolar,Early Autumn,6,9/15/17,2017-09-15T15:20:00Z,2017.70586,53.401,-39.486,53,107,36.7,5.5,5,72.25,
AT38,Subpolar,Early Autumn,6,9/15/17,2017-09-15T15:20:00Z,2017.70586,53.401,-39.486,53,107,36.7,5.5,10,64.41,
AT38,Subpolar,Early Autumn,6,9/15/17,2017-09-15T15:20:00Z,2017.70586,53.401,-39.486,53,107,36.7,5.5,22,72.49,
AT38,Subpolar,Early Autumn,6,9/15/17,2017-09-15T15:20:00Z,2017.70586,53.401,-39.486,53,107,36.7,5.5,25,,
AT38,Subpolar,Early Autumn,6,9/15/17,2017-09-15T15:20:00Z,2017.70586,53.401,-39.486,53,107,36.7,5.5,36.7,,
AT38,Subpolar,Early Autumn,6,9/15/17,2017-09-15T15:20:00Z,2017.70586,53.401,-39.486,53,107,36.7,5.5,37,65,
AT38,Subpolar,Early Autumn,6,9/15/17,2017-09-15T15:20:00Z,2017.70586,53.401,-39.486,53,107,36.7,5.5,50,2.41,
AT38,Subpolar,Early Autumn,6,9/15/17,2017-09-15T15:20:00Z,2017.70586,53.401,-39.486,53,107,36.7,5.5,75,0.45,
AT38,Subpolar,Early Autumn,6,9/15/17,2017-09-15T15:20:00Z,2017.70586,53.401,-39.486,53,107,36.7,5.5,100,,
AT38,Subpolar,Early Autumn,6,9/15/17,2017-09-15T15:20:00Z,2017.70586,53.401,-39.486,53,107,36.7,5.5,150,,
AT38,Subpolar,Early Autumn,6,9/15/17,2017-09-15T15:20:00Z,2017.70586,53.401,-39.486,53,107,36.7,5.5,200,,
AT38,Subpolar,Early Autumn,6,9/15/17,2017-09-15T15:20:00Z,2017.70586,53.401,-39.486,53,107,36.7,5.5,230.5,,
AT38,Subpolar,Early Autumn,6,9/15/17,2017-09-15T15:20:00Z,2017.70586,53.401,-39.486,53,107,36.7,5.5,300,,
AT38,Subpolar,Early Autumn,6,9/15/17,2017-09-15T15:20:00Z,2017.70586,53.401,-39.486,53,107,36.7,5.5,400,,
AT38,Subpolar,Early Autumn,6,9/15/17,2017-09-15T15:20:00Z,2017.70586,53.401,-39.486,53,107,36.7,5.5,500,,
AT38,Subpolar,Early Autumn,6,9/16/17,2017-09-16T07:26:00Z,2017.707698,53.385,-39.584,53,110,35.7,28.5,0,77.3,
AT38,Subpolar,Early Autumn,6,9/16/17,2017-09-16T07:26:00Z,2017.707698,53.385,-39.584,53,110,35.7,28.5,5,,
AT38,Subpolar,Early Autumn,6,9/16/17,2017-09-16T07:26:00Z,2017.707698,53.385,-39.584,53,110,35.7,28.5,10,75.11,
AT38,Subpolar,Early Autumn,6,9/16/17,2017-09-16T07:26:00Z,2017.707698,53.385,-39.584,53,110,35.7,28.5,25,72.8,
AT38,Subpolar,Early Autumn,6,9/16/17,2017-09-16T07:26:00Z,2017.707698,53.385,-39.584,53,110,35.7,28.5,35.7,,
AT38,Subpolar,Early Autumn,6,9/16/17,2017-09-16T07:26:00Z,2017.707698,53.385,-39.584,53,110,35.7,28.5,50,3.91,
AT38,Subpolar,Early Autumn,6,9/16/17,2017-09-16T07:26:00Z,2017.707698,53.385,-39.584,53,110,35.7,28.5,75,0.35,
AT38,Subpolar,Early Autumn,6,9/16/17,2017-09-16T07:26:00Z,2017.707698,53.385,-39.584,53,110,35.7,28.5,100,,
AT38,Subpolar,Early Autumn,6,9/16/17,2017-09-16T07:26:00Z,2017.707698,53.385,-39.584,53,110,35.7,28.5,150,,
AT38,Subpolar,Early Autumn,6,9/16/17,2017-09-16T07:26:00Z,2017.707698,53.385,-39.584,53,110,35.7,28.5,200,,
AT38,Subpolar,Early Autumn,6,9/16/17,2017-09-16T07:26:00Z,2017.707698,53.385,-39.584,53,110,35.7,28.5,230.5,,
AT38,Subpolar,Early Autumn,6,9/16/17,2017-09-16T07:26:00Z,2017.707698,53.385,-39.584,53,110,35.7,28.5,300,,
AT38,Subpolar,Early Autumn,6,9/16/17,2017-09-16T07:26:00Z,2017.707698,53.385,-39.584,53,110,35.7,28.5,400,,
AT38,Subpolar,Early Autumn,6,9/16/17,2017-09-16T07:26:00Z,2017.707698,53.385,-39.584,53,110,35.7,28.5,500,,
AT38,Subpolar,Early Autumn,6,9/16/17,2017-09-16T07:26:00Z,2017.707698,53.385,-39.584,53,110,35.7,28.5,750,,
AT38,Subpolar,Early Autumn,6,9/16/17,2017-09-16T07:26:00Z,2017.707698,53.385,-39.584,53,110,35.7,28.5,1000,,
AT38,Subpolar,Early Autumn,6,9/16/17,2017-09-16T07:26:00Z,2017.707698,53.385,-39.584,53,110,35.7,28.5,1250,,
AT38,Subpolar,Early Autumn,6,9/16/17,2017-09-16T07:26:00Z,2017.707698,53.385,-39.584,53,110,35.7,28.5,1500,,
AT38,Subpolar,Early Autumn,6,9/16/17,2017-09-16T15:35:00Z,2017.708628,53.388,-39.592,53,111,36.7,20.5,0,,
AT38,Subpolar,Early Autumn,6,9/16/17,2017-09-16T15:35:00Z,2017.708628,53.388,-39.592,53,111,36.7,20.5,5,80.8,
AT38,Subpolar,Early Autumn,6,9/16/17,2017-09-16T15:35:00Z,2017.708628,53.388,-39.592,53,111,36.7,20.5,10,83.72,
AT38,Subpolar,Early Autumn,6,9/16/17,2017-09-16T15:35:00Z,2017.708628,53.388,-39.592,53,111,36.7,20.5,25,,
AT38,Subpolar,Early Autumn,6,9/16/17,2017-09-16T15:35:00Z,2017.708628,53.388,-39.592,53,111,36.7,20.5,30,71.63,
AT38,Subpolar,Early Autumn,6,9/16/17,2017-09-16T15:35:00Z,2017.708628,53.388,-39.592,53,111,36.7,20.5,36.7,,
AT38,Subpolar,Early Autumn,6,9/16/17,2017-09-16T15:35:00Z,2017.708628,53.388,-39.592,53,111,36.7,20.5,50,2.92,
AT38,Subpolar,Early Autumn,6,9/16/17,2017-09-16T15:35:00Z,2017.708628,53.388,-39.592,53,111,36.7,20.5,75,0.45,
AT38,Subpolar,Early Autumn,6,9/16/17,2017-09-16T15:35:00Z,2017.708628,53.388,-39.592,53,111,36.7,20.5,100,,
AT38,Subpolar,Early Autumn,6,9/16/17,2017-09-16T15:35:00Z,2017.708628,53.388,-39.592,53,111,36.7,20.5,150,,
AT38,Subpolar,Early Autumn,6,9/16/17,2017-09-16T15:35:00Z,2017.708628,53.388,-39.592,53,111,36.7,20.5,200,,
AT38,Subpolar,Early Autumn,6,9/16/17,2017-09-16T15:35:00Z,2017.708628,53.388,-39.592,53,111,36.7,20.5,230.5,,
AT38,Subpolar,Early Autumn,6,9/16/17,2017-09-16T15:35:00Z,2017.708628,53.388,-39.592,53,111,36.7,20.5,300,,
AT38,Subpolar,Early Autumn,6,9/16/17,2017-09-16T15:35:00Z,2017.708628,53.388,-39.592,53,111,36.7,20.5,400,,
AT38,Subpolar,Early Autumn,6,9/16/17,2017-09-16T15:35:00Z,2017.708628,53.388,-39.592,53,111,36.7,20.5,500,,
AT38,Subpolar,Early Autumn,6,9/16/17,2017-09-16T15:35:00Z,2017.708628,53.388,-39.592,53,111,36.7,20.5,750,,
AT38,Subpolar,Early Autumn,6,9/16/17,2017-09-16T15:35:00Z,2017.708628,53.388,-39.592,53,111,36.7,20.5,1000,,
AT38,Subpolar,Early Autumn,6,9/16/17,2017-09-16T15:35:00Z,2017.708628,53.388,-39.592,53,111,36.7,20.5,1250,,
AT38,Subpolar,Early Autumn,6,9/16/17,2017-09-16T15:35:00Z,2017.708628,53.388,-39.592,53,111,36.7,20.5,1500,,
AT38,Subpolar,Early Autumn,6,9/17/17,2017-09-17T15:28:00Z,2017.711355,53.383,-39.617,53,113,30.75,23.5,0,,
AT38,Subpolar,Early Autumn,6,9/17/17,2017-09-17T15:28:00Z,2017.711355,53.383,-39.617,53,113,30.75,23.5,5,74.81,
AT38,Subpolar,Early Autumn,6,9/17/17,2017-09-17T15:28:00Z,2017.711355,53.383,-39.617,53,113,30.75,23.5,10,80.63,
AT38,Subpolar,Early Autumn,6,9/17/17,2017-09-17T15:28:00Z,2017.711355,53.383,-39.617,53,113,30.75,23.5,25,70.8,
AT38,Subpolar,Early Autumn,6,9/17/17,2017-09-17T15:28:00Z,2017.711355,53.383,-39.617,53,113,30.75,23.5,30.75,,
AT38,Subpolar,Early Autumn,6,9/17/17,2017-09-17T15:28:00Z,2017.711355,53.383,-39.617,53,113,30.75,23.5,36,31.91,
AT38,Subpolar,Early Autumn,6,9/17/17,2017-09-17T15:28:00Z,2017.711355,53.383,-39.617,53,113,30.75,23.5,50,3.43,
AT38,Subpolar,Early Autumn,6,9/17/17,2017-09-17T15:28:00Z,2017.711355,53.383,-39.617,53,113,30.75,23.5,75,,
AT38,Subpolar,Early Autumn,6,9/17/17,2017-09-17T15:28:00Z,2017.711355,53.383,-39.617,53,113,30.75,23.5,100,,
AT38,Subpolar,Early Autumn,6,9/17/17,2017-09-17T15:28:00Z,2017.711355,53.383,-39.617,53,113,30.75,23.5,150,,
AT38,Subpolar,Early Autumn,6,9/17/17,2017-09-17T15:28:00Z,2017.711355,53.383,-39.617,53,113,30.75,23.5,200,,
AT38,Subpolar,Early Autumn,6,9/17/17,2017-09-17T15:28:00Z,2017.711355,53.383,-39.617,53,113,30.75,23.5,230.5,,
AT38,Subpolar,Early Autumn,6,9/17/17,2017-09-17T15:28:00Z,2017.711355,53.383,-39.617,53,113,30.75,23.5,300,,
AT38,Subpolar,Early Autumn,6,9/17/17,2017-09-17T15:28:00Z,2017.711355,53.383,-39.617,53,113,30.75,23.5,400,,
AT38,Subpolar,Early Autumn,6,9/17/17,2017-09-17T15:28:00Z,2017.711355,53.383,-39.617,53,113,30.75,23.5,500,,
AT38,Subpolar,Early Autumn,6,9/17/17,2017-09-17T15:28:00Z,2017.711355,53.383,-39.617,53,113,30.75,23.5,750,,
AT38,Subpolar,Early Autumn,6,9/17/17,2017-09-17T15:28:00Z,2017.711355,53.383,-39.617,53,113,30.75,23.5,1000,,
AT38,Subpolar,Early Autumn,6,9/17/17,2017-09-17T15:28:00Z,2017.711355,53.383,-39.617,53,113,30.75,23.5,1250,,
AT38,Subpolar,Early Autumn,6,9/17/17,2017-09-17T15:28:00Z,2017.711355,53.383,-39.617,53,113,30.75,23.5,1500,,
AT39-6,GS/Sargasso,Early Spring,1,3/27/18,2018-03-27T09:10:00Z,2018.233923,39.406,-43.445,39,116,80.33,75.5,0,,
AT39-6,GS/Sargasso,Early Spring,1,3/27/18,2018-03-27T09:10:00Z,2018.233923,39.406,-43.445,39,116,80.33,75.5,5,,
AT39-6,GS/Sargasso,Early Spring,1,3/27/18,2018-03-27T09:10:00Z,2018.233923,39.406,-43.445,39,116,80.33,75.5,10,30.14,
AT39-6,GS/Sargasso,Early Spring,1,3/27/18,2018-03-27T09:10:00Z,2018.233923,39.406,-43.445,39,116,80.33,75.5,25,32.32,
AT39-6,GS/Sargasso,Early Spring,1,3/27/18,2018-03-27T09:10:00Z,2018.233923,39.406,-43.445,39,116,80.33,75.5,50,30.54,
AT39-6,GS/Sargasso,Early Spring,1,3/27/18,2018-03-27T09:10:00Z,2018.233923,39.406,-43.445,39,116,80.33,75.5,75,32.3,
AT39-6,GS/Sargasso,Early Spring,1,3/27/18,2018-03-27T09:10:00Z,2018.233923,39.406,-43.445,39,116,80.33,75.5,80.33,,
AT39-6,GS/Sargasso,Early Spring,1,3/27/18,2018-03-27T09:10:00Z,2018.233923,39.406,-43.445,39,116,80.33,75.5,100,4.52,
AT39-6,GS/Sargasso,Early Spring,1,3/27/18,2018-03-27T09:10:00Z,2018.233923,39.406,-43.445,39,116,80.33,75.5,150,,
AT39-6,GS/Sargasso,Early Spring,1,3/27/18,2018-03-27T09:10:00Z,2018.233923,39.406,-43.445,39,116,80.33,75.5,200,,
AT39-6,GS/Sargasso,Early Spring,1,3/27/18,2018-03-27T09:10:00Z,2018.233923,39.406,-43.445,39,116,80.33,75.5,294,,
AT39-6,GS/Sargasso,Early Spring,1,3/27/18,2018-03-27T09:10:00Z,2018.233923,39.406,-43.445,39,116,80.33,75.5,300,,
AT39-6,GS/Sargasso,Early Spring,1,3/27/18,2018-03-27T09:10:00Z,2018.233923,39.406,-43.445,39,116,80.33,75.5,400,,
AT39-6,GS/Sargasso,Early Spring,1,3/27/18,2018-03-27T09:10:00Z,2018.233923,39.406,-43.445,39,116,80.33,75.5,500,,
AT39-6,GS/Sargasso,Early Spring,1,3/27/18,2018-03-27T09:10:00Z,2018.233923,39.406,-43.445,39,116,80.33,75.5,750,,
AT39-6,GS/Sargasso,Early Spring,1,3/27/18,2018-03-27T09:10:00Z,2018.233923,39.406,-43.445,39,116,80.33,75.5,1000,,
AT39-6,GS/Sargasso,Early Spring,1,3/27/18,2018-03-27T09:10:00Z,2018.233923,39.406,-43.445,39,116,80.33,75.5,1250,,
AT39-6,GS/Sargasso,Early Spring,1,3/27/18,2018-03-27T09:10:00Z,2018.233923,39.406,-43.445,39,116,80.33,75.5,1500,,
AT39-6,GS/Sargasso,Early Spring,1,3/27/18,2018-03-27T15:09:00Z,2018.234606,39.404,-43.531,39,117,95.2,85.5,0,29.14,
AT39-6,GS/Sargasso,Early Spring,1,3/27/18,2018-03-27T15:09:00Z,2018.234606,39.404,-43.531,39,117,95.2,85.5,5,,
AT39-6,GS/Sargasso,Early Spring,1,3/27/18,2018-03-27T15:09:00Z,2018.234606,39.404,-43.531,39,117,95.2,85.5,10,28.49,
AT39-6,GS/Sargasso,Early Spring,1,3/27/18,2018-03-27T15:09:00Z,2018.234606,39.404,-43.531,39,117,95.2,85.5,25,28.61,
AT39-6,GS/Sargasso,Early Spring,1,3/27/18,2018-03-27T15:09:00Z,2018.234606,39.404,-43.531,39,117,95.2,85.5,50,24.08,
AT39-6,GS/Sargasso,Early Spring,1,3/27/18,2018-03-27T15:09:00Z,2018.234606,39.404,-43.531,39,117,95.2,85.5,75,17.45,
AT39-6,GS/Sargasso,Early Spring,1,3/27/18,2018-03-27T15:09:00Z,2018.234606,39.404,-43.531,39,117,95.2,85.5,95.2,,
AT39-6,GS/Sargasso,Early Spring,1,3/27/18,2018-03-27T15:09:00Z,2018.234606,39.404,-43.531,39,117,95.2,85.5,100,2.01,
AT39-6,GS/Sargasso,Early Spring,1,3/27/18,2018-03-27T15:09:00Z,2018.234606,39.404,-43.531,39,117,95.2,85.5,150,3.64,
AT39-6,GS/Sargasso,Early Spring,1,3/27/18,2018-03-27T15:09:00Z,2018.234606,39.404,-43.531,39,117,95.2,85.5,200,1.16,
AT39-6,GS/Sargasso,Early Spring,1,3/27/18,2018-03-27T15:09:00Z,2018.234606,39.404,-43.531,39,117,95.2,85.5,294,,
AT39-6,GS/Sargasso,Early Spring,1,3/27/18,2018-03-27T15:09:00Z,2018.234606,39.404,-43.531,39,117,95.2,85.5,300,,
AT39-6,GS/Sargasso,Early Spring,1,3/27/18,2018-03-27T15:09:00Z,2018.234606,39.404,-43.531,39,117,95.2,85.5,400,,
AT39-6,GS/Sargasso,Early Spring,1,3/27/18,2018-03-27T15:09:00Z,2018.234606,39.404,-43.531,39,117,95.2,85.5,500,,
AT39-6,GS/Sargasso,Early Spring,1,3/27/18,2018-03-27T15:09:00Z,2018.234606,39.404,-43.531,39,117,95.2,85.5,750,,
AT39-6,GS/Sargasso,Early Spring,1,3/27/18,2018-03-27T15:09:00Z,2018.234606,39.404,-43.531,39,117,95.2,85.5,1000,,
AT39-6,GS/Sargasso,Early Spring,1,3/27/18,2018-03-27T15:09:00Z,2018.234606,39.404,-43.531,39,117,95.2,85.5,1500,,
AT39-6,GS/Sargasso,Early Spring,2,3/28/18,2018-03-28T09:03:00Z,2018.23665,39.277,-41.213,39,120,65.45378317,54.5,0,,
AT39-6,GS/Sargasso,Early Spring,2,3/28/18,2018-03-28T09:03:00Z,2018.23665,39.277,-41.213,39,120,65.45378317,54.5,5,,
AT39-6,GS/Sargasso,Early Spring,2,3/28/18,2018-03-28T09:03:00Z,2018.23665,39.277,-41.213,39,120,65.45378317,54.5,10,58.23,
AT39-6,GS/Sargasso,Early Spring,2,3/28/18,2018-03-28T09:03:00Z,2018.23665,39.277,-41.213,39,120,65.45378317,54.5,25,46.53,
AT39-6,GS/Sargasso,Early Spring,2,3/28/18,2018-03-28T09:03:00Z,2018.23665,39.277,-41.213,39,120,65.45378317,54.5,50,34.3,
AT39-6,GS/Sargasso,Early Spring,2,3/28/18,2018-03-28T09:03:00Z,2018.23665,39.277,-41.213,39,120,65.45378317,54.5,65.45378317,,
AT39-6,GS/Sargasso,Early Spring,2,3/28/18,2018-03-28T09:03:00Z,2018.23665,39.277,-41.213,39,120,65.45378317,54.5,75,14.13,
AT39-6,GS/Sargasso,Early Spring,2,3/28/18,2018-03-28T09:03:00Z,2018.23665,39.277,-41.213,39,120,65.45378317,54.5,100,4.64,
AT39-6,GS/Sargasso,Early Spring,2,3/28/18,2018-03-28T09:03:00Z,2018.23665,39.277,-41.213,39,120,65.45378317,54.5,150,2.55,
AT39-6,GS/Sargasso,Early Spring,2,3/28/18,2018-03-28T09:03:00Z,2018.23665,39.277,-41.213,39,120,65.45378317,54.5,200,0.49,
AT39-6,GS/Sargasso,Early Spring,2,3/28/18,2018-03-28T09:03:00Z,2018.23665,39.277,-41.213,39,120,65.45378317,54.5,294,,
AT39-6,GS/Sargasso,Early Spring,2,3/28/18,2018-03-28T09:03:00Z,2018.23665,39.277,-41.213,39,120,65.45378317,54.5,300,,
AT39-6,GS/Sargasso,Early Spring,2,3/28/18,2018-03-28T09:03:00Z,2018.23665,39.277,-41.213,39,120,65.45378317,54.5,400,,
AT39-6,GS/Sargasso,Early Spring,2,3/28/18,2018-03-28T09:03:00Z,2018.23665,39.277,-41.213,39,120,65.45378317,54.5,500,,
AT39-6,GS/Sargasso,Early Spring,2,3/28/18,2018-03-28T09:03:00Z,2018.23665,39.277,-41.213,39,120,65.45378317,54.5,750,,
AT39-6,GS/Sargasso,Early Spring,2,3/28/18,2018-03-28T09:03:00Z,2018.23665,39.277,-41.213,39,120,65.45378317,54.5,1000,,
AT39-6,GS/Sargasso,Early Spring,2,3/28/18,2018-03-28T09:03:00Z,2018.23665,39.277,-41.213,39,120,65.45378317,54.5,1250,,
AT39-6,GS/Sargasso,Early Spring,2,3/28/18,2018-03-28T09:03:00Z,2018.23665,39.277,-41.213,39,120,65.45378317,54.5,1500,,
AT39-6,GS/Sargasso,Early Spring,2,3/28/18,2018-03-28T15:32:00Z,2018.23739,39.276,-41.214,39,121,51.571397,NA,0,54.87,
AT39-6,GS/Sargasso,Early Spring,2,3/28/18,2018-03-28T15:32:00Z,2018.23739,39.276,-41.214,39,121,51.571397,NA,5,,
AT39-6,GS/Sargasso,Early Spring,2,3/28/18,2018-03-28T15:32:00Z,2018.23739,39.276,-41.214,39,121,51.571397,NA,10,72.95,
AT39-6,GS/Sargasso,Early Spring,2,3/28/18,2018-03-28T15:32:00Z,2018.23739,39.276,-41.214,39,121,51.571397,NA,25,53.57,
AT39-6,GS/Sargasso,Early Spring,2,3/28/18,2018-03-28T15:32:00Z,2018.23739,39.276,-41.214,39,121,51.571397,NA,50,48.78,
AT39-6,GS/Sargasso,Early Spring,2,3/28/18,2018-03-28T15:32:00Z,2018.23739,39.276,-41.214,39,121,51.571397,NA,51.571397,,
AT39-6,GS/Sargasso,Early Spring,2,3/28/18,2018-03-28T15:32:00Z,2018.23739,39.276,-41.214,39,121,51.571397,NA,75,4.28,
AT39-6,GS/Sargasso,Early Spring,2,3/28/18,2018-03-28T15:32:00Z,2018.23739,39.276,-41.214,39,121,51.571397,NA,100,4.54,
AT39-6,GS/Sargasso,Early Spring,2,3/28/18,2018-03-28T15:32:00Z,2018.23739,39.276,-41.214,39,121,51.571397,NA,150,2.6,
